file,engine,runs,energy_uj,real_sec,user_sec,sys_sec
mandelbrot-2.js,graaljs-24.1.1,1,4723377,0.25,0.19,0.05
mandelbrot-2.js,graaljs-23.0.2,1,4998400,0.26,0.21,0.05
mandelbrot-2.js,hermes,1,550291,0.02,0.02,0.00
mandelbrot-2.js,hermes-0.12.0,1,532836,0.02,0.02,0.00
mandelbrot-2.js,qjs,1,2795220,0.14,0.14,0.00
mandelbrot-2.js,quickjs-0.7.0,1,2572198,0.13,0.12,0.00
mandelbrot-2.js,quickjs-0.1.0,1,2160150,0.11,0.10,0.00
mandelbrot-2.js,xs,1,3809255,0.20,0.17,0.02
mandelbrot-2.js,xs-5.3.0,1,4230702,0.21,0.19,0.02
mandelbrot-2.js,xs-4.3.4,1,4207936,0.22,0.20,0.01
mandelbrot-8.js,v8,1,551207,0.02,0.01,0.01
mandelbrot-8.js,v8-13.3.404,1,585997,0.02,0.01,0.01
mandelbrot-8.js,v8-12.2.149,1,577147,0.02,0.01,0.01
mandelbrot-8.js,sm-146.0,1,472167,0.02,0.01,0.00
mandelbrot-8.js,sm-127.0,1,483092,0.02,0.01,0.00
mandelbrot-8.js,sm-114.0.1,1,482238,0.02,0.01,0.00
mandelbrot-8.js,jsc,1,658140,0.03,0.02,0.00
mandelbrot-8.js,graaljs,1,4509998,0.23,0.18,0.04
mandelbrot-8.js,graaljs-24.1.1,1,4552235,0.24,0.18,0.05
mandelbrot-8.js,graaljs-23.0.2,1,4193349,0.22,0.16,0.05
mandelbrot-8.js,hermes,1,575865,0.02,0.02,0.00
mandelbrot-8.js,hermes-0.12.0,1,543334,0.02,0.02,0.00
mandelbrot-8.js,qjs,1,2631218,0.13,0.13,0.00
mandelbrot-8.js,quickjs-0.7.0,1,2229425,0.11,0.11,0.00
mandelbrot-8.js,quickjs-0.1.0,1,1979731,0.10,0.10,0.00
mandelbrot-8.js,xs,1,4268116,0.22,0.20,0.02
mandelbrot-8.js,xs-5.3.0,1,4740466,0.25,0.22,0.02
mandelbrot-8.js,xs-4.3.4,1,4679492,0.24,0.22,0.02
mandelbrot.js,v8,1,637145,0.03,0.02,0.01
mandelbrot.js,v8-13.3.404,1,591246,0.02,0.01,0.01
mandelbrot.js,v8-12.2.149,1,533812,0.02,0.01,0.01
mandelbrot.js,sm-146.0,1,475890,0.02,0.01,0.01
mandelbrot.js,sm-127.0,1,476012,0.02,0.01,0.00
mandelbrot.js,sm-114.0.1,1,457275,0.02,0.01,0.00
mandelbrot.js,jsc,1,659545,0.03,0.02,0.00
mandelbrot.js,graaljs,1,2972161,0.15,0.12,0.03
mandelbrot.js,graaljs-24.1.1,1,4670765,0.24,0.19,0.04
mandelbrot.js,graaljs-23.0.2,1,4222340,0.22,0.16,0.05
mandelbrot.js,hermes,1,568175,0.02,0.02,0.00
mandelbrot.js,hermes-0.12.0,1,544127,0.02,0.02,0.00
mandelbrot.js,qjs,1,2824822,0.14,0.14,0.00
mandelbrot.js,quickjs-0.7.0,1,2611322,0.13,0.13,0.00
mandelbrot.js,quickjs-0.1.0,1,2140497,0.11,0.11,0.00
mandelbrot.js,xs,1,3868460,0.20,0.17,0.02
mandelbrot.js,xs-5.3.0,1,4336109,0.22,0.20,0.02
mandelbrot.js,xs-4.3.4,1,4330982,0.22,0.20,0.02
spectral-norm-8.js,v8,1,817259,0.04,0.02,0.01
spectral-norm-8.js,v8-13.3.404,1,672118,0.03,0.02,0.01
spectral-norm-8.js,v8-12.2.149,1,701780,0.03,0.02,0.01
spectral-norm-8.js,sm-146.0,1,591185,0.02,0.02,0.00
spectral-norm-8.js,sm-127.0,1,612303,0.03,0.02,0.00
spectral-norm-8.js,sm-114.0.1,1,610900,0.02,0.02,0.00
spectral-norm-8.js,jsc,1,826353,0.04,0.03,0.01
spectral-norm-8.js,graaljs,1,5301744,0.28,0.23,0.04
spectral-norm-8.js,graaljs-24.1.1,1,8282632,0.44,0.38,0.04
spectral-norm-8.js,graaljs-23.0.2,1,7791423,0.41,0.34,0.06
spectral-norm-8.js,hermes,1,2823174,0.14,0.14,0.00
spectral-norm-8.js,hermes-0.12.0,1,2798577,0.14,0.14,0.00
spectral-norm-8.js,qjs,1,7074079,0.39,0.39,0.00
spectral-norm-8.js,quickjs-0.7.0,1,4705799,0.24,0.24,0.00
spectral-norm-8.js,quickjs-0.1.0,1,4025746,0.21,0.20,0.00
spectral-norm-8.js,xs,1,7362713,0.38,0.35,0.02
spectral-norm-8.js,xs-5.3.0,1,8522806,0.43,0.41,0.01
spectral-norm-8.js,xs-4.3.4,1,8824135,0.45,0.42,0.02
spectral-norm.js,v8,1,718870,0.03,0.02,0.01
spectral-norm.js,v8-13.3.404,1,736571,0.03,0.02,0.01
spectral-norm.js,v8-12.2.149,1,732970,0.03,0.02,0.01
spectral-norm.js,sm-146.0,1,603453,0.03,0.02,0.00
spectral-norm.js,sm-127.0,1,547362,0.02,0.02,0.00
spectral-norm.js,sm-114.0.1,1,575926,0.02,0.02,0.00
spectral-norm.js,jsc,1,750181,0.03,0.03,0.00
spectral-norm.js,graaljs,1,4569934,0.24,0.18,0.05
spectral-norm.js,graaljs-24.1.1,1,6398726,0.34,0.28,0.04
spectral-norm.js,graaljs-23.0.2,1,5767258,0.30,0.23,0.06
spectral-norm.js,hermes,1,2016047,0.10,0.10,0.00
spectral-norm.js,hermes-0.12.0,1,2090143,0.10,0.10,0.00
spectral-norm.js,qjs,1,5948776,0.33,0.33,0.00
spectral-norm.js,quickjs-0.7.0,1,3339164,0.17,0.17,0.00
spectral-norm.js,quickjs-0.1.0,1,2913079,0.15,0.14,0.00
spectral-norm.js,xs,1,7288006,0.37,0.35,0.02
spectral-norm.js,xs-5.3.0,1,8351724,0.42,0.40,0.02
spectral-norm.js,xs-4.3.4,1,8498086,0.43,0.40,0.02
binary-trees-7.js,v8,1,444335,0.02,0.00,0.01
binary-trees-7.js,v8-13.3.404,1,439391,0.02,0.00,0.01
binary-trees-7.js,v8-12.2.149,1,445983,0.02,0.00,0.01
binary-trees-7.js,sm-146.0,1,423583,0.01,0.01,0.00
binary-trees-7.js,sm-127.0,1,424132,0.02,0.01,0.00
binary-trees-7.js,sm-114.0.1,1,420287,0.01,0.01,0.00
binary-trees-7.js,jsc,1,463928,0.02,0.01,0.00
binary-trees-7.js,graaljs,1,1805781,0.09,0.06,0.02
binary-trees-7.js,graaljs-24.1.1,1,1882503,0.09,0.07,0.02
binary-trees-7.js,graaljs-23.0.2,1,1846736,0.09,0.05,0.04
binary-trees-7.js,hermes,1,252868,0.01,0.00,0.00
binary-trees-7.js,hermes-0.12.0,1,244323,0.01,0.00,0.00
binary-trees-7.js,qjs,1,506347,0.02,0.02,0.00
binary-trees-7.js,quickjs-0.7.0,1,507872,0.02,0.01,0.00
binary-trees-7.js,quickjs-0.1.0,1,531492,0.02,0.02,0.00
binary-trees-7.js,xs,1,888792,0.04,0.02,0.02
binary-trees-7.js,xs-5.3.0,1,925169,0.04,0.02,0.02
binary-trees-7.js,xs-4.3.4,1,902708,0.04,0.02,0.02
fannkuch-redux.js,v8,1,565978,0.02,0.01,0.01
fannkuch-redux.js,v8-13.3.404,1,598204,0.02,0.01,0.01
fannkuch-redux.js,v8-12.2.149,1,567137,0.02,0.01,0.01
fannkuch-redux.js,sm-146.0,1,516844,0.02,0.01,0.00
fannkuch-redux.js,sm-127.0,1,548644,0.02,0.02,0.00
fannkuch-redux.js,sm-114.0.1,1,551146,0.02,0.02,0.00
fannkuch-redux.js,jsc,1,666136,0.03,0.02,0.00
fannkuch-redux.js,graaljs,1,12038299,0.64,0.59,0.04
fannkuch-redux.js,graaljs-24.1.1,1,9892248,0.52,0.48,0.04
fannkuch-redux.js,graaljs-23.0.2,1,7503277,0.39,0.35,0.04
fannkuch-redux.js,hermes,1,1242673,0.06,0.06,0.00
fannkuch-redux.js,hermes-0.12.0,1,1218259,0.06,0.05,0.00
fannkuch-redux.js,qjs,1,3417166,0.17,0.17,0.00
fannkuch-redux.js,quickjs-0.7.0,1,2756340,0.14,0.14,0.00
fannkuch-redux.js,quickjs-0.1.0,1,1637325,0.08,0.08,0.00
fannkuch-redux.js,xs,1,3857961,0.20,0.18,0.02
fannkuch-redux.js,xs-5.3.0,1,4318654,0.22,0.20,0.02
fannkuch-redux.js,xs-4.3.4,1,4277638,0.22,0.19,0.02
fasta-8.js,v8,1,694945,0.03,0.02,0.01
fasta-8.js,v8-13.3.404,1,717161,0.03,0.02,0.01
fasta-8.js,v8-12.2.149,1,701414,0.03,0.02,0.01
fasta-8.js,sm-146.0,1,643858,0.03,0.02,0.00
fasta-8.js,sm-127.0,1,651427,0.03,0.02,0.00
fasta-8.js,sm-114.0.1,1,637389,0.03,0.02,0.00
fasta-8.js,jsc,1,846861,0.04,0.03,0.00
fasta-8.js,graaljs,1,10232335,0.54,0.49,0.05
fasta-8.js,graaljs-24.1.1,1,7732891,0.41,0.35,0.05
fasta-8.js,graaljs-23.0.2,1,7004743,0.37,0.30,0.06
fasta-8.js,hermes,1,1330685,0.06,0.06,0.00
fasta-8.js,hermes-0.12.0,1,1264279,0.06,0.06,0.00
fasta-8.js,qjs,1,3512748,0.18,0.18,0.00
fasta-8.js,quickjs-0.7.0,1,3027885,0.15,0.15,0.00
fasta-8.js,quickjs-0.1.0,1,2699761,0.14,0.13,0.00
fasta-8.js,xs,1,3442435,0.18,0.15,0.02
fasta-8.js,xs-5.3.0,1,4147450,0.21,0.19,0.02
fasta-8.js,xs-4.3.4,1,4018728,0.21,0.19,0.02
fasta.js,v8,1,651060,0.03,0.01,0.01
fasta.js,v8-13.3.404,1,624877,0.03,0.01,0.01
fasta.js,v8-12.2.149,1,627013,0.03,0.01,0.01
fasta.js,sm-146.0,1,653990,0.03,0.02,0.00
fasta.js,sm-127.0,1,635924,0.03,0.02,0.00
fasta.js,sm-114.0.1,1,630553,0.03,0.01,0.01
fasta.js,jsc,1,852842,0.04,0.03,0.00
fasta.js,graaljs,1,20980293,1.12,1.04,0.07
fasta.js,graaljs-24.1.1,1,20155711,1.07,1.01,0.06
fasta.js,graaljs-23.0.2,1,20158396,1.07,0.99,0.07
fasta.js,hermes,1,1615108,0.08,0.07,0.00
fasta.js,hermes-0.12.0,1,1612545,0.08,0.08,0.00
fasta.js,qjs,1,8425699,0.44,0.44,0.00
fasta.js,quickjs-0.7.0,1,7780132,0.41,0.41,0.00
fasta.js,quickjs-0.1.0,1,8809426,0.47,0.46,0.00
fasta.js,xs,1,5203051,0.27,0.24,0.03
fasta.js,xs-5.3.0,1,5727707,0.30,0.27,0.03
fasta.js,xs-4.3.4,1,5386644,0.28,0.25,0.02
mandelbrot-2.js,v8,1,567381,0.02,0.01,0.01
mandelbrot-2.js,v8-13.3.404,1,592528,0.02,0.01,0.01
mandelbrot-2.js,v8-12.2.149,1,565673,0.02,0.01,0.01
mandelbrot-2.js,sm-146.0,1,470824,0.02,0.01,0.00
mandelbrot-2.js,sm-127.0,1,490721,0.02,0.01,0.00
mandelbrot-2.js,sm-114.0.1,1,474119,0.02,0.01,0.00
mandelbrot-2.js,jsc,1,567198,0.02,0.01,0.00
mandelbrot-2.js,graaljs,1,4558338,0.24,0.19,0.04
mandelbrot-2.js,graaljs-24.1.1,1,4795581,0.25,0.19,0.05
mandelbrot-2.js,graaljs-23.0.2,1,4942797,0.26,0.20,0.05
mandelbrot-2.js,hermes,1,549010,0.02,0.02,0.00
mandelbrot-2.js,hermes-0.12.0,1,524412,0.02,0.02,0.00
mandelbrot-2.js,qjs,1,2794060,0.14,0.14,0.00
mandelbrot-2.js,quickjs-0.7.0,1,2573907,0.13,0.13,0.00
mandelbrot-2.js,quickjs-0.1.0,1,2144465,0.11,0.10,0.00
mandelbrot-2.js,xs,1,3721426,0.19,0.16,0.02
mandelbrot-2.js,xs-5.3.0,1,4197499,0.21,0.19,0.02
mandelbrot-2.js,xs-4.3.4,1,4241871,0.22,0.20,0.02
mandelbrot-8.js,v8,1,616637,0.03,0.01,0.01
mandelbrot-8.js,v8-13.3.404,1,563414,0.02,0.01,0.01
mandelbrot-8.js,v8-12.2.149,1,578490,0.02,0.01,0.01
mandelbrot-8.js,sm-146.0,1,488647,0.02,0.01,0.00
mandelbrot-8.js,sm-127.0,1,473326,0.02,0.01,0.00
mandelbrot-8.js,sm-114.0.1,1,475341,0.02,0.01,0.00
mandelbrot-8.js,jsc,1,656981,0.03,0.02,0.00
mandelbrot-8.js,graaljs,1,4393544,0.23,0.19,0.04
mandelbrot-8.js,graaljs-24.1.1,1,4578174,0.24,0.19,0.04
mandelbrot-8.js,graaljs-23.0.2,1,4157704,0.22,0.16,0.05
mandelbrot-8.js,hermes,1,570982,0.02,0.02,0.00
mandelbrot-8.js,hermes-0.12.0,1,551207,0.02,0.02,0.00
mandelbrot-8.js,qjs,1,2618890,0.13,0.13,0.00
mandelbrot-8.js,quickjs-0.7.0,1,2246271,0.11,0.11,0.00
mandelbrot-8.js,quickjs-0.1.0,1,1997797,0.10,0.09,0.00
mandelbrot-8.js,xs,1,4189259,0.22,0.20,0.02
mandelbrot-8.js,xs-5.3.0,1,4762744,0.24,0.22,0.02
mandelbrot-8.js,xs-4.3.4,1,4728930,0.25,0.23,0.02
mandelbrot.js,v8,1,641356,0.03,0.01,0.01
mandelbrot.js,v8-13.3.404,1,600279,0.02,0.01,0.01
mandelbrot.js,v8-12.2.149,1,573362,0.02,0.01,0.01
mandelbrot.js,sm-146.0,1,478149,0.02,0.01,0.00
mandelbrot.js,sm-127.0,1,492430,0.02,0.01,0.00
mandelbrot.js,sm-114.0.1,1,464294,0.02,0.01,0.00
mandelbrot.js,jsc,1,589232,0.02,0.02,0.00
mandelbrot.js,graaljs,1,4549793,0.24,0.19,0.04
mandelbrot.js,graaljs-24.1.1,1,4573962,0.24,0.19,0.04
mandelbrot.js,graaljs-23.0.2,1,4214101,0.22,0.17,0.04
mandelbrot.js,hermes,1,567504,0.02,0.02,0.00
mandelbrot.js,hermes-0.12.0,1,545286,0.02,0.02,0.00
mandelbrot.js,qjs,1,2833977,0.14,0.14,0.00
mandelbrot.js,quickjs-0.7.0,1,2596124,0.13,0.13,0.00
mandelbrot.js,quickjs-0.1.0,1,2161432,0.11,0.10,0.00
mandelbrot.js,xs,1,3905508,0.20,0.17,0.02
mandelbrot.js,xs-5.3.0,1,4372120,0.22,0.20,0.02
mandelbrot.js,xs-4.3.4,1,4343190,0.22,0.20,0.02
spectral-norm-8.js,v8,1,755186,0.03,0.01,0.01
spectral-norm-8.js,v8-13.3.404,1,735533,0.03,0.02,0.01
spectral-norm-8.js,v8-12.2.149,1,685484,0.03,0.01,0.01
spectral-norm-8.js,sm-146.0,1,578917,0.02,0.02,0.00
spectral-norm-8.js,sm-127.0,1,617064,0.03,0.02,0.00
spectral-norm-8.js,sm-114.0.1,1,595823,0.02,0.02,0.00
spectral-norm-8.js,jsc,1,790220,0.04,0.03,0.00
spectral-norm-8.js,graaljs,1,5270617,0.28,0.22,0.04
spectral-norm-8.js,graaljs-24.1.1,1,6950299,0.36,0.32,0.03
spectral-norm-8.js,graaljs-23.0.2,1,8140299,0.43,0.35,0.06
spectral-norm-8.js,hermes,1,2751275,0.14,0.13,0.00
spectral-norm-8.js,hermes-0.12.0,1,2798882,0.14,0.14,0.00
spectral-norm-8.js,qjs,1,7132123,0.39,0.39,0.00
spectral-norm-8.js,quickjs-0.7.0,1,4736133,0.24,0.24,0.00
spectral-norm-8.js,quickjs-0.1.0,1,4028310,0.21,0.20,0.00
spectral-norm-8.js,xs,1,7393109,0.38,0.35,0.02
spectral-norm-8.js,xs-5.3.0,1,8399332,0.43,0.41,0.02
spectral-norm-8.js,xs-4.3.4,1,8745400,0.45,0.42,0.02
spectral-norm.js,v8,1,751585,0.03,0.02,0.01
spectral-norm.js,v8-13.3.404,1,773069,0.03,0.02,0.01
spectral-norm.js,v8-12.2.149,1,690550,0.03,0.02,0.01
spectral-norm.js,sm-146.0,1,573668,0.02,0.02,0.00
spectral-norm.js,sm-127.0,1,550719,0.02,0.01,0.00
spectral-norm.js,sm-114.0.1,1,551512,0.02,0.02,0.00
spectral-norm.js,jsc,1,811339,0.04,0.02,0.01
spectral-norm.js,graaljs,1,4577808,0.24,0.18,0.05
spectral-norm.js,graaljs-24.1.1,1,6050278,0.32,0.27,0.04
spectral-norm.js,graaljs-23.0.2,1,7015424,0.37,0.30,0.06
spectral-norm.js,hermes,1,2037410,0.10,0.10,0.00
spectral-norm.js,hermes-0.12.0,1,2066889,0.10,0.10,0.00
spectral-norm.js,qjs,1,5976181,0.33,0.33,0.00
spectral-norm.js,quickjs-0.7.0,1,3501944,0.18,0.18,0.00
spectral-norm.js,quickjs-0.1.0,1,2919365,0.15,0.14,0.00
spectral-norm.js,xs,1,7276105,0.38,0.35,0.02
spectral-norm.js,xs-5.3.0,1,8311563,0.42,0.40,0.02
spectral-norm.js,xs-4.3.4,1,8571877,0.43,0.41,0.02
binary-trees-7.js,v8,1,470031,0.02,0.00,0.01
binary-trees-7.js,v8-13.3.404,1,421996,0.02,0.00,0.01
binary-trees-7.js,v8-12.2.149,1,424010,0.02,0.00,0.01
binary-trees-7.js,sm-146.0,1,418883,0.02,0.01,0.00
binary-trees-7.js,sm-127.0,1,426086,0.02,0.01,0.00
binary-trees-7.js,sm-114.0.1,1,407775,0.01,0.01,0.00
binary-trees-7.js,jsc,1,458129,0.02,0.01,0.00
binary-trees-7.js,graaljs,1,1844234,0.09,0.06,0.02
binary-trees-7.js,graaljs-24.1.1,1,1514217,0.07,0.04,0.02
binary-trees-7.js,graaljs-23.0.2,1,1839656,0.09,0.06,0.03
binary-trees-7.js,hermes,1,247558,0.01,0.00,0.00
binary-trees-7.js,hermes-0.12.0,1,267090,0.01,0.00,0.00
binary-trees-7.js,qjs,1,493773,0.02,0.02,0.00
binary-trees-7.js,quickjs-0.7.0,1,540282,0.02,0.02,0.00
binary-trees-7.js,quickjs-0.1.0,1,534422,0.02,0.01,0.00
binary-trees-7.js,xs,1,889890,0.04,0.02,0.02
binary-trees-7.js,xs-5.3.0,1,907774,0.04,0.02,0.02
binary-trees-7.js,xs-4.3.4,1,916502,0.04,0.02,0.02
fannkuch-redux.js,v8,1,619993,0.03,0.01,0.01
fannkuch-redux.js,v8-13.3.404,1,596373,0.02,0.01,0.01
fannkuch-redux.js,v8-12.2.149,1,596861,0.02,0.01,0.01
fannkuch-redux.js,sm-146.0,1,534789,0.02,0.01,0.00
fannkuch-redux.js,sm-127.0,1,558165,0.02,0.02,0.00
fannkuch-redux.js,sm-114.0.1,1,556761,0.02,0.01,0.00
fannkuch-redux.js,jsc,1,550841,0.02,0.02,0.00
fannkuch-redux.js,graaljs,1,12086150,0.64,0.59,0.04
fannkuch-redux.js,graaljs-24.1.1,1,9875097,0.52,0.48,0.03
fannkuch-redux.js,graaljs-23.0.2,1,7539471,0.39,0.36,0.03
fannkuch-redux.js,hermes,1,1252011,0.06,0.06,0.00
fannkuch-redux.js,hermes-0.12.0,1,1215817,0.06,0.05,0.00
fannkuch-redux.js,qjs,1,3431204,0.18,0.17,0.00
fannkuch-redux.js,quickjs-0.7.0,1,2768426,0.14,0.14,0.00
fannkuch-redux.js,quickjs-0.1.0,1,1635982,0.08,0.07,0.00
fannkuch-redux.js,xs,1,4055714,0.21,0.19,0.02
fannkuch-redux.js,xs-5.3.0,1,4287404,0.22,0.20,0.01
fannkuch-redux.js,xs-4.3.4,1,4290394,0.22,0.21,0.01
fasta-8.js,v8,1,700132,0.03,0.02,0.01
fasta-8.js,v8-13.3.404,1,700315,0.03,0.02,0.01
fasta-8.js,v8-12.2.149,1,654844,0.03,0.01,0.01
fasta-8.js,sm-146.0,1,647399,0.03,0.02,0.01
fasta-8.js,sm-127.0,1,673765,0.03,0.02,0.00
fasta-8.js,sm-114.0.1,1,645445,0.03,0.02,0.00
fasta-8.js,jsc,1,846922,0.04,0.03,0.00
fasta-8.js,graaljs,1,10470860,0.55,0.49,0.05
fasta-8.js,graaljs-24.1.1,1,7553997,0.40,0.34,0.05
fasta-8.js,graaljs-23.0.2,1,6804792,0.36,0.30,0.06
fasta-8.js,hermes,1,1348080,0.06,0.06,0.00
fasta-8.js,hermes-0.12.0,1,1270382,0.06,0.06,0.00
fasta-8.js,qjs,1,3495718,0.18,0.18,0.00
fasta-8.js,quickjs-0.7.0,1,3048820,0.15,0.15,0.00
fasta-8.js,quickjs-0.1.0,1,2691644,0.14,0.13,0.00
fasta-8.js,xs,1,3459708,0.18,0.16,0.02
fasta-8.js,xs-5.3.0,1,4112660,0.21,0.19,0.01
fasta-8.js,xs-4.3.4,1,4160390,0.21,0.18,0.02
fasta.js,v8,1,654844,0.03,0.02,0.01
fasta.js,v8-13.3.404,1,627440,0.03,0.01,0.01
fasta.js,v8-12.2.149,1,653196,0.03,0.02,0.00
fasta.js,sm-146.0,1,655577,0.03,0.02,0.00
fasta.js,sm-127.0,1,642027,0.03,0.02,0.00
fasta.js,sm-114.0.1,1,630980,0.03,0.02,0.00
fasta.js,jsc,1,848386,0.04,0.03,0.00
fasta.js,graaljs,1,21800848,1.16,1.09,0.06
fasta.js,graaljs-24.1.1,1,19958750,1.06,0.99,0.06
fasta.js,graaljs-23.0.2,1,20994331,1.11,1.01,0.10
fasta.js,hermes,1,1604366,0.08,0.08,0.00
fasta.js,hermes-0.12.0,1,1634518,0.08,0.08,0.00
fasta.js,qjs,1,8436013,0.44,0.44,0.00
fasta.js,quickjs-0.7.0,1,7766093,0.41,0.40,0.00
fasta.js,quickjs-0.1.0,1,8893837,0.47,0.46,0.00
fasta.js,xs,1,5279894,0.27,0.24,0.03
fasta.js,xs-5.3.0,1,5831772,0.30,0.26,0.04
fasta.js,xs-4.3.4,1,5469713,0.28,0.25,0.02
mandelbrot-2.js,v8,1,569884,0.02,0.01,0.01
mandelbrot-2.js,v8-13.3.404,1,603941,0.02,0.01,0.01
mandelbrot-2.js,v8-12.2.149,1,588743,0.02,0.01,0.01
mandelbrot-2.js,sm-146.0,1,495665,0.02,0.01,0.00
mandelbrot-2.js,sm-127.0,1,470030,0.02,0.01,0.00
mandelbrot-2.js,sm-114.0.1,1,478759,0.02,0.01,0.00
mandelbrot-2.js,jsc,1,681761,0.03,0.02,0.00
mandelbrot-2.js,graaljs,1,4552295,0.24,0.20,0.03
mandelbrot-2.js,graaljs-24.1.1,1,4831714,0.25,0.20,0.04
mandelbrot-2.js,graaljs-23.0.2,1,4975146,0.26,0.21,0.04
mandelbrot-2.js,hermes,1,552916,0.02,0.02,0.00
mandelbrot-2.js,hermes-0.12.0,1,524596,0.02,0.02,0.00
mandelbrot-2.js,qjs,1,2804802,0.14,0.14,0.00
mandelbrot-2.js,quickjs-0.7.0,1,2573785,0.13,0.13,0.00
mandelbrot-2.js,quickjs-0.1.0,1,2164545,0.11,0.10,0.00
mandelbrot-2.js,xs,1,3752127,0.19,0.17,0.02
mandelbrot-2.js,xs-5.3.0,1,4258228,0.21,0.18,0.02
mandelbrot-2.js,xs-4.3.4,1,4253651,0.22,0.19,0.02
mandelbrot-8.js,v8,1,553832,0.02,0.01,0.01
mandelbrot-8.js,v8-13.3.404,1,546873,0.02,0.01,0.01
mandelbrot-8.js,v8-12.2.149,1,592467,0.02,0.01,0.01
mandelbrot-8.js,sm-146.0,1,475219,0.02,0.01,0.00
mandelbrot-8.js,sm-127.0,1,481688,0.02,0.01,0.00
mandelbrot-8.js,sm-114.0.1,1,475768,0.02,0.01,0.00
mandelbrot-8.js,jsc,1,646299,0.03,0.02,0.01
mandelbrot-8.js,graaljs,1,4445973,0.23,0.19,0.04
mandelbrot-8.js,graaljs-24.1.1,1,4581958,0.24,0.20,0.03
mandelbrot-8.js,graaljs-23.0.2,1,4204762,0.22,0.15,0.06
mandelbrot-8.js,hermes,1,571837,0.02,0.02,0.00
mandelbrot-8.js,hermes-0.12.0,1,554320,0.02,0.02,0.00
mandelbrot-8.js,qjs,1,2626031,0.13,0.13,0.00
mandelbrot-8.js,quickjs-0.7.0,1,2240656,0.11,0.11,0.00
mandelbrot-8.js,quickjs-0.1.0,1,1974788,0.10,0.10,0.00
mandelbrot-8.js,xs,1,4231495,0.22,0.20,0.02
mandelbrot-8.js,xs-5.3.0,1,4723132,0.24,0.22,0.02
mandelbrot-8.js,xs-4.3.4,1,4661609,0.24,0.22,0.01
mandelbrot.js,v8,1,622557,0.03,0.01,0.01
mandelbrot.js,v8-13.3.404,1,595640,0.02,0.01,0.01
mandelbrot.js,v8-12.2.149,1,531188,0.02,0.01,0.01
mandelbrot.js,sm-146.0,1,476379,0.02,0.01,0.00
mandelbrot.js,sm-127.0,1,476012,0.02,0.02,0.00
mandelbrot.js,sm-114.0.1,1,470519,0.02,0.01,0.00
mandelbrot.js,jsc,1,655638,0.03,0.02,0.00
mandelbrot.js,graaljs,1,4550037,0.24,0.20,0.03
mandelbrot.js,graaljs-24.1.1,1,4584827,0.24,0.19,0.05
mandelbrot.js,graaljs-23.0.2,1,4205433,0.22,0.17,0.04
mandelbrot.js,hermes,1,576170,0.02,0.02,0.00
mandelbrot.js,hermes-0.12.0,1,640685,0.03,0.02,0.00
mandelbrot.js,qjs,1,2821526,0.14,0.14,0.00
mandelbrot.js,quickjs-0.7.0,1,2605767,0.13,0.13,0.00
mandelbrot.js,quickjs-0.1.0,1,2178583,0.11,0.10,0.00
mandelbrot.js,xs,1,3865041,0.20,0.17,0.02
mandelbrot.js,xs-5.3.0,1,4381824,0.22,0.20,0.02
mandelbrot.js,xs-4.3.4,1,4329700,0.22,0.20,0.02
spectral-norm-8.js,v8,1,768126,0.03,0.02,0.01
spectral-norm-8.js,v8-13.3.404,1,770445,0.03,0.02,0.01
spectral-norm-8.js,v8-12.2.149,1,690672,0.03,0.01,0.01
spectral-norm-8.js,sm-146.0,1,579528,0.02,0.01,0.01
spectral-norm-8.js,sm-127.0,1,619628,0.03,0.02,0.00
spectral-norm-8.js,sm-114.0.1,1,600584,0.02,0.02,0.00
spectral-norm-8.js,jsc,1,805051,0.04,0.02,0.01
spectral-norm-8.js,graaljs,1,6224777,0.33,0.27,0.05
spectral-norm-8.js,graaljs-24.1.1,1,6274520,0.33,0.27,0.05
spectral-norm-8.js,graaljs-23.0.2,1,7704510,0.40,0.34,0.06
spectral-norm-8.js,hermes,1,2716424,0.14,0.13,0.00
spectral-norm-8.js,hermes-0.12.0,1,2802544,0.14,0.14,0.00
spectral-norm-8.js,qjs,1,7064435,0.39,0.39,0.00
spectral-norm-8.js,quickjs-0.7.0,1,4710865,0.24,0.24,0.00
spectral-norm-8.js,quickjs-0.1.0,1,4030446,0.21,0.20,0.00
spectral-norm-8.js,xs,1,7255353,0.38,0.35,0.02
spectral-norm-8.js,xs-5.3.0,1,8333536,0.43,0.40,0.02
spectral-norm-8.js,xs-4.3.4,1,8779579,0.45,0.42,0.02
spectral-norm.js,v8,1,733397,0.03,0.02,0.01
spectral-norm.js,v8-13.3.404,1,679014,0.03,0.02,0.00
spectral-norm.js,v8-12.2.149,1,745481,0.03,0.02,0.01
spectral-norm.js,sm-146.0,1,563780,0.02,0.02,0.00
spectral-norm.js,sm-127.0,1,545287,0.02,0.01,0.01
spectral-norm.js,sm-114.0.1,1,570128,0.02,0.02,0.00
spectral-norm.js,jsc,1,795896,0.04,0.02,0.01
spectral-norm.js,graaljs,1,4555287,0.24,0.20,0.03
spectral-norm.js,graaljs-24.1.1,1,6640364,0.35,0.30,0.04
spectral-norm.js,graaljs-23.0.2,1,6814253,0.36,0.28,0.07
spectral-norm.js,hermes,1,2035762,0.10,0.10,0.00
spectral-norm.js,hermes-0.12.0,1,2069575,0.10,0.10,0.00
spectral-norm.js,qjs,1,5967514,0.33,0.33,0.00
